title,text,commentary,locality,category,label
"Objavil sa bilboard, ktorý sa vyhráža ľuďom a mala by ho riešiť polícia","V prípade, že by bol bilboard reálny a aktuálny. Môže ísť o spáchanie trestného činu nebezpečného vyhrážania a prípadom by sa mala zaoberať polícia SR. Bilboard javí aj známky organizovanej zločineckej skupiny,  ktorá môže mať znaky teroristickej organizácie.Podľa bilboardu existuje určitá skupina pripravujúca sa páchať trestnú činnosť. Táto skupina je organizovaná, vykonáva aktivity prenasledovania. Napĺňa skutkovú podstatu trestného činu nebezpečného vyhrážania. Môže ísť aj o teroristickú organizaciu a trestné činy teroru v štádiu pripravy. Bilboard je namierený voči skupine ľudí, čiže ide o prípravu hromadného trestného činu.PS: Fotka je z internetu, nie je overené, či ide o reálny bilboard, aktuálny.",None,None,None,0
Režimové média pripravujú občanov na vládu HLAS-SD po boku SaS a Progresívneho Slovenska,"Niekomu by sa to mohlo zdať nereálne, avšak opak je pravdou.Pellegriniho a Progresívne Slovensko spája jednak pomerne široká názorová zhoda, proamerické orientovanie, podpora imigrácie.Trubanova matka ako starostka s hlasosmerákmi:Na internete sa objavila fotka Trubanovej matky s Kaliňákom, na stránke obce ju zmazaliPrepojenie Progresívneho Valla na SMER-SD a Počiatka:Nevlastný syn Miroslava Válka ohrozoval pištoľou susedovPodpredseda PS prepojený na hlasosmer-SDPodpredseda Progresívneho Slovenska – Vančo prepojený na R. Fica a RichteraMatúš Vallo (PS-SPOLU) je príbuzný s Jánom Počiatkom (SMER-SD)Pellegrini sa vyjadril, že by sa radšej spolupracoval s SaS ako so SMER-SD.https://www.trend.sk/spravy/pellegrini-radsej-spolupracoval-sas-ako-smeromPellegrini by nemal problem sa spojiť ani s Kiskom.https://dennikn.sk/1616144/pellegrini-si-vie-predstavit-vladu-s-kiskom-prezidentku-ziada-aby-dala-poverenie-vitazovi-volieb/",None,None,None,0
"Z dôvodu COVID opatrení vyše 20% viac úmrtí na nádory, odložené státisice operácií","Z dôvodu COVID opatrení doteraz bolo zrušených alebo odložených vyše 28,4 milióna operácií. Peniaze, ktoré sa ušetrili na operáciach, z ktorých by profitovali občania skončili prevažne v rukách výrobcov a prevadzkovateľov testov a očkovania.Počet výkonov chemoterapie klesol o 60%. 52 000 operácií nádorov bolo odložených v Nemecku. Je nárast úmrti na nádorové ochorenia, ktoré nie sú diagnostikované vôbec, alebo sú diagnostikované neskoro, keď už je nádor neliečiteľný. O 76% poklesla návšteva odborníkov, onkológov, ktorých odporúčili obvodní lekári.Pacienti sa boja navštíviť nemocnicu z dôvodu COVID opatrení a k lekárovi prichádzajú už neskoro s pokročilym nádorových ochorenim. Prítomnosť nádorového ochorenia výrazne zhoršuje priebeh COVID infekcie a výrazne zvyšuje riziko úmrtnosti na COVID-19.zdroj: https://de.rt.com/europa/114737-britische-studie-warnt-20-prozent/",None,None,None,0
"Pribúdajú prípady, kedy očkovaní sa znova nakazia a majú aj príznaky","Ako predpokladalo mnoho ľudí mimo oficiálnej propagandy farma firiem, vakcína nebude tak úspešná a možno predpokladať, že farma firmy manipulovali s číslami úspešnosti.V Bratislavskej nemocnici mnoho lekárov po 2 dávke očkovania voči COVID-19 sa nakazilo a mali príznaky COVID-19 infekcie.zdroj: https://bratislava.zoznam.sk/zistili-sme-zamestnanci-nemocnice-sa-nakazili-aj-napriek-ockovaniu/?Na internete sa objavujú aj komentáre, kde ľudia píšu, že po očkovani mali nižši titer protilátok ako po prekonani infekcie.",None,None,None,0
"Na internete sa objavil posudok, kde profesor kritizuje Sabakovu prácu",zdroj:https://www.facebook.com/prinasamenadej/posts/805245933413492H37_MUDr_Sabaka_op_posudok_prof_Hataka,None,None,None,0
"Ľudia sa odhlasujú z očkovania, Čekan sa nespráva ako vedec, ale ako farma lobista","Tieto unikáty sú len na Slovensku. Človek zarábajúci na obmedzeniach a na kríze je človekom, ktorý vplýva na zavádzanie týchto obmedzeni. Navyše nabáda ľudi k experimentálnemu očkovaniu, nie je nezávislym vedcom, ale správa sa ako reprezentant farma firmy, alebo lobista.zdroj: https://www1.pluska.sk/regiony/vychodne-slovensko/vedec-pavol-cekan-odhlasovanie-ockovania-je-zuriacej-pandemii-najhorsie-rozhodnutie",None,None,None,0
Lekár kritizuje Európsku liekovú agentúru a jej napojenie na farma lobby,"Autor: MUDr. Michal PijákOdpoveď sa dozviete v tomto krátkom videu, ktoré upozorňuje, že fanatická dôvera tejto organizácii, ktorá má hájiť princípy medicíny založenej na dôkazoch (EBM) nie je oprávnená.Redaktorka upozorňuje, že je otázka, či naši slávni politici vôbec vedia, že táto slávna lieková agentúra za dobu svojho pôsobenia oznámila stiahnutie takmer 300 liekov, ktoré predtým sama uznala a že v odbornej tlači čelí tvrdej a dlhodobej kritike.Vyslovuje tiež obavu, že dôvody ministra zdravotníctva ČR prečo neudeliť výnimku vakcínam, neschváleným len Bruselom NEMUSIA BYŤ LEN ODBORNÉ. Upozorňuje tiež, že ministrovi je určite známe, že prestížny vedecký lekársky týždenník The British Medical Journal dlhodobo kritizuje Európsku liekovú agentúru.Týždenník píše, že AGENTÚRA JE PRÍLIŠ BLÍZKO K FARMACEUTICKÉMU PRIEMYSLU A ZÁUJMY PACIENTOV NEMÁ NA PRVOM MIESTE, ALEBO, ŽE MUSÍ ZVÝŠIŤ KVALITU SVOJICH KLINICKÝCH SPRÁV A DOKONCA AJ TO, ŽE LIEČBU NALIEHAVO POTREBUJE SAMA EURÓPSKA LIEKOVA AGENTÚRA. Viac tu: https://www.facebook.com/tomio.cz/videos/937426496662079/Názory prezentované v uvedenom videu úzko súvisia s obsahom článku publikovanom nedávno v The British Medical Journal, pod názovom: COVID-19: POLITIZÁCIA, „KORUPCIA“ A POTLAČENIE VEDY, KEĎ LEKÁRSKO-POLITICKÝ KOMPLEX POTLAČÍ DOBRÚ VEDU, ĽUDIA ZOMIERAJÚCovid-19: politicisation, “corruption,” and suppression of science, https://www.bmj.com/content/371/bmj.m4425.longNa tento článok som upozornil v mojom statuse 20. novembra 2020.https://www.facebook.com/photo?fbid=3420190194731146&set=a.2717583128325193Som veľmi zvedavý, aké stanovisko zaujme MZ SR, k nedávnemu vyhláseniu EMA, ktorá neodporučila používanie ivermektínu na prevenciu a liečbu koronavírusu. MZ SR, totiž 27. januára 2021 schválilo používanie lieku Ivermectin pri liečbe COVID-19. Viď. tu: https://www.facebook.com/photo?fbid=135619625232132…Tiež by ma zaujímalo, aké stanovisko zaujmú odporcovia užívania ivermektínu v SR, ktorých stanovisko k záverom doterajšieho vedeckého výskumu považujem za zavádzajúce. Na základe ich vyjadrení mám totiž veľké podozrenie, že ICH ODMIETAVÉ STANOVISKO NEMUSÍ BYŤ LEN ODBORNÉ.zdroj: https://www.facebook.com/MichalPijakMDPersonalizedPaleoNutrition/posts/135873515206743",None,None,None,0
Prokurátor Žilinka: Mikasove opatrenia sú nezákonné a protiústavné,"ĽS Naše Slovensko dlhodobo poukazuje na to, že opatrenia Úradu verejného zdravotníctva SR (ÚVZ) v súvislosti s COVIDOM-19 sú nezákonné a protiústavné. Áno, hovorím o povinnom nosení rúšok a najnovšie aj respirátorov, o zákaze hromadných podujatí, o zatváraní prevádzok, či podmieňovaní nástupu do práce, do škôl či vstupu do rôznych verejných budov negatívnym testom.Dnes nám dal za pravdu aj samotný generálny prokurátor SR Maroš Žilinka, ktorý podal na Ústavný súd SR návrh, aby niektoré ustanovenia zákona o ochrane, podpore a rozvoji verejného zdravia, ktorými sa riadi ÚVZ pri vydávaní svojich opatrení a vyhlášok, vyhlásil za protiústavné. Čo presne generálny prokurátor vo svojom návrhu napísal?1. Všetky opatrenia ÚVZ a regionálnych ÚVZ v súvislosti s COVIDOM-19 vydané v období od marca 2020 do októbra 2020 boli „neplatným pseudoprávom“, pretože ich vydávali orgány, ktoré na to nemali právomoc.2. Všetky vyhlášky ÚVZ a regionálnych ÚVZ vydané od októbra 2020 do dnes sú neplatné a neúčinné, pretože neboli vyhlásené zákonným spôsobom, teda v Zbierke zákonov.3. Vyhlášky ÚVZ a regionálnych ÚVZ nie sú preskúmateľné všeobecnými súdmi ani Ústavným súdom SR, čo je v rozpore s právnym štátom a Ústavou SR.4. V rozpore s Ústavou SR je aj to, že vládna koalícia prijala zákon, ktorým štát zbavuje zodpovednosti za škody spôsobené Mikasovými opatreniami.Veľká vďaka pán generálny prokurátor, že dôsledne obhajujete zákonnosť na Slovensku. Zostáva len dúfať, že Ústavný súd Vášmu návrhu vyhovie a že po Vás nepríde komando z NAKA za to, že máte odvahu postaviť sa Matovičovej tyranii.Zdroj: FB Rastislav Schlosár – poslanec NR SRhttps://www.facebook.com/SlovenskoAktualneSR/posts/161172205853796Pre uvedenie na správnu mieru – tu je oficiálne vyjadrenie prokurátury.https://www.genpro.gov.sk/spravy-2ed7.html",None,None,None,0
"Lekárovi ŠÚKL priznal, že prebieha 3 a 4 fáza klinického testovania vakcín, ktorými sa očkuje","Lekár píše: Dostal som odpoveď zo ŠÚKL, prebieha 3 a 4 fáza klinického testovania, Slovensko je referenčná krajina, čiže výrobcovia vakcín použijú data z očkovania na Slovensku. Preto je aj cieľ, čo najviac ľudi zaočkovať. V ŠÚKL pracuje aj manžel ministerky zdravotníctva Kalavskej – Erich Kalavský, ktorý študoval u Krčmerýho – získal profesúru a pracoval na najvyššom poste Pfizeru. Zaujímavosťou je, že osoba, ktorá to vypísala sa ani nepodpísala…čo nie je bežné a vždy doteraz mi prišlo meno osoby, ktorá to vyplnila.Dobrý deň pán Čičala,v nadväznosti na Vašu žiadosť o poskytnutie informácií v zmysle zákona č. 211/2000 Z. z. o slobodnom prístupe k informáciám a o zmene a doplnení niektorých zákonov v znení neskorších predpisov Vám poskytujeme požadované informácie priamo pod Vaše otázky:– ktorá fáza klinického testovania vakcín voči COVID-19 prebieha na Slovensku a kedy má byť ukončená/vakcíny aktuálne používané na očkovanie – Astrazeneca, Pfizer/Biontech, Moderna?Na Slovensku neprebiehajú žiadne fázy klinického skúšania vakcín.Na Slovensku sa očkuje registrovanými vakcínami.Registrácia prebehla cez Európsku liekovú agentúru (EMA). Okrem 3 spomínaných vakcín sa dňa 11.3.2021 registrovala aj 4.vakcína od držiteľa Janssen. V rámci spomínaných vakcín aktuálne celosvetovo prebieha 3. a 4.fáza klinického skúšania.– kto menovite schválil procesy opísane v tomto dokumente:https://www.sukl.sk/buxus/docs/MP_135-2020______Metodicky_pokyn_na_podavanie_ziadosti__v_ktorych_SR-SUKL_vystupuje_ako_referencny_clensky_stat__RMS_.pdf?fbclid=IwAR39aA9_cRanGX4lhcWNLiRbdWAaud5FAmI8Sevr5di8e_dFIyykrbjiseYTento metodický pokyn bol schválený riaditeľkou ŠÚKL a GT PharmDr. Zuzanou Baťovou PhD., dňa 29.09.2020. MP 135/2020 verzia 2 je účinný od 01.10.2020. (uvedené na strane 4)Náš komentár: Je zaujímavý tento dátum schválenia Baťovou. Pritom prvá vakcína na COVID-19 Pfizer bola v EÚ schválená až 21.12.2020.https://www.pfizer.sk/novinky/europska-unia-schvalila-spolocnostiam-pfizer-biontech-ockovaciu-latku-comirnaty-proti-ochoreniu-COVID-19– čo to znamená, že Slovensko je referenčná krajina?V rámci EÚ platia 4 registračné postupy a to národný , centralizovaný, decentralizovaný (DCP) a postup vzájomného uznávania (MRP).Pri postupoch DCP a MRP si farmaceutická firma vyberie krajiny pre registráciu svojho lieku a určí z nich hlavný referenčný štát (Reference member state – RMS), ktorého úlohou je vypracovať hodnotiacu správu k podanej žiadosti o registrácii lieku na základe predloženej dokumentácie. Ostatné krajiny zapojené do procesu sú tzv. dotknuté členské štáty (Concerned member state – CMS), ktoré participujú pri registračnom procese komentovaním hodnotiacej správy RMS.Ako to chápať? Slovensko je krajinou, kde sa má najviac tlačiť na očkovanie a bude použitá ako vzorová krajina, podľa hore opísaného dáta z očkovania by sa mohli posúvať ďalším krajinám a na základe toho sa rozhodne o schváleni vakcín. Kde už len takéto niečo urobiť ako v krajine zločincov a korupčníkov priamo vo vláde?– ako zabezpečujete hlásenie všetkých vedľajších účinkov v prípade podávania vakcín, keď v skutočnosti možno 10% vedľajších účinkov je hlásených, prečo nie sú ľudia mediálne nabádaní k tomu, aby hlásili každý jeden vedľajší účinok, kde sa ráta aj bolesť v mieste vpichu, mierne zvýšená teplota?Štátny ústav pravidelne informuje o možnostiach hlásenia podozrení na nežiaduce účinky a o dôležitosti týchto hlásení, či už prostredníctvom sociálnych sietí alebo médií. Povinnosť hlásiť podozrenia na nežiaduce účinky majú zdravotnícki pracovníci a držitelia rozhodnutí o registrácii (farmaceutické spoločnosti). Na túto skutočnosť sú títo odborníci pravidelne informovaní zo strany ŠUKL na odborných podujatiach. Možnosť hlásení majú aj pacienti, respektíve ich rodinní príslušníci.– prosím o informácie, či niekto z vedenia ŠÚKL nie je v konflikte záujmov v prípade výrobcov vakcín, či neprijímal za posledné 2 roky financie alebo dary od farma firiem vyrábajúcich vakcíny, poprípade, či sa nezúčastňoval aktivít financovaných farma firmami.Vyhlásenie o záujmoch vypĺňajú zamestnanci a externí spolupracovníci Štátneho ústavu pre kontrolu liečiv, aby sa predišlo konfliktu záujmov a bola zabezpečená nestrannosť. Vo vyhláseniach sa deklarujú finančné a iné záujmy vo farmaceutickom priemysle. Na základe vyplneného vyhlásenia sa transparentne určí úroveň možného konfliktu a prijmú sa vhodné opatrenia. Podľa úrovne nestrannosti sa zamestnanec buď plne podieľa na činnosti príslušnej sekcie alebo je jeho účasť na niektorých úlohách obmedzená. Vyhlásenia sa týkajú odborných interných zamestnancov a externých odborníkov a aktualizujú sa raz ročne k 31.marcu.Z vedenia nie je nikto v konflikte záujmov.https://www.sukl.sk/hlavna-stranka/slovenska-verzia/o-nas/vyhlasenie-o-zaujmoch?page_id=5061&fbclid=IwAR33eAEd6DWl2DKdYBVS68W5P39tQMU61Vup207vQzCbk9020JXyJHxHjcAzdroj: fb/mudr Radoslav ČičalaPôvodne o klinickom testovani vakcín písali aj na dôvera.sk, to však nedávno zmenili.",None,None,None,0
Progresívne Slovensko proti Matovičovi,zverejnené 23.3.2021,None,None,None,0
Psychológ: S myšlienkami na samovraždu nám vola 5x viac ľudí..po pandémií príde pandémia psychických porúch,"Aj keď pandémia súvisí najmä so staršou generáciou, situáciu po psychickej stránke horšie znášajú mladí.",None,None,None,0
V Gruzínsku zomrela 27 ročná sestrička do 24 hodín po očkovani Astrazenecou,"27 ročná sestrička v Gruzínsku Megi Bakradze bola očkovaná verejne. Bola obhajkyňou vakcín na COVID-19. Po očkovani povedala novinárom, že vakcínu považuje za nevyhnutnú a dostať by ju mali všetci. Krátko po očkovani vyvinula ťažký anafylaktický šok, po 30 minútach kómu a do pár hodin zomrela. Reakciou na to, bolo pozastavenie očkovania vakcínou od Astrazenecy.Podobne bola očkovaná aj v USA sestrička Tiffany Dover, ktorá skolabovala po pár minutách od verejného očkovania. Sestrička Tiffany je dlhodobo verejne nečinná. Na internete sa šíria správy, že je mŕtva.zdroj: http://www.xinhuanet.com/english/2021-03/19/c_139822185.htm",None,None,None,0
2x zaočkovaný pacient vakcínou Pfizer skončil pozitívny na COVID  v nemocnici,"Odborníci upozorňujú, že očkovanie nemusí chrániť na 100 %.O tomto sa už hovorí mesiace na alternatívnych serveroch. Vedci na to prichádzajú až teraz.zdroj: https://spravy.rtvs.sk/2021/03/v-kosiciach-hospitalizovali-pacienta-s-covidom-hoci-je-uz-zaockovany/",None,None,None,0
"Lekár píše: Krajiny, kde sa podáva profylakticky Ivermektín je významne nižší výskyt COVID-19","Martin D. Hellwig, and Anabela Maia, Int J Antimicrob Agents. 2021 Jan; 57(1): 106248.Preložil a upravil: MUDr. Michal PijákPretože COVID-19 (koronavírusová choroba 2019) sa naďalej rýchlo šíri po celom svete, incidencia sa v rôznych krajinách veľmi líši a v niektorých krajinách je skutočne nápadne veľmi nízka. Tieto rozdiely vyvolávajú otázku, či krajiny s nižším výskytom zdieľajú spoločné medicínske aspekty, ktoré by sa mohli použiť nielen na vysvetlenie tohto nízkeho výskytu, ale aj ako vodítko pre potenciálnu liečbu v iných krajinách. Takáto liečba by bola obzvlášť cenná, ak by sa mohla použiť ako profylaxia proti prenosu SARS-CoV-2.Táto štúdia zistila, že krajiny s rutinným hromadným podávaním profylaktickej chemoterapie vrátane ivermektínu majú významne nižší výskyt COVID-19. Profylaktické použitie ivermektínu proti parazitárnym infekciám je najbežnejšie v Afrike, a v štúdií sa preukázalo, uvádzaná korelácia je veľmi významná pri porovnaní medzi africkými národmi aj v celosvetovom kontexte.Autori predpokladajú, že by to mohlo súvisieť so schopnosťou ivermektínu inhibovať replikáciu SARS-CoV-2, čo pravdepodobne vedie k nižšej miere infekcie. Musia však existovať ďalšie cesty, ktoré by vysvetlili pretrvávanie takéhoto inhibičného účinku po poklese sérových hladín ivermektínu. Navrhuje sa, aby sa v určitých prípadoch hodnotilo potenciálne off-label profylaktické použitie ivermektínu, aby sa tak pomohol preklenúť čas, kým nebude k dispozícii bezpečná a účinná vakcína.Je dôležité poznamenať, že hypotéza, že ivermektín môže mať profylaktický účinok proti SARS-CoV-2, je založená iba na dosť silnej korelácii. Na druhej strane sa táto korelácia v celosvetovom súbore údajov začiatkom tohto roka čoraz viac posilňovala a potom sa neskôr v lete nezávisle replikovala v rámci súboru afrických údajov. Obidve korelácie zostávajú veľmi významné, čo naznačuje, že môže existovať príčinná súvislosť, čo naznačujú aj ďalšie nedávne nálezy uvedené v literatúre.Autori preto dúfajú, že výsledky tejto štúdie môže slúžiť ako výzva na ďalšie preskúmanie a zváženie ivermektínu ako potenciálnej profylaktickej látky proti COVID-19. Okrem zjavných výhod potenciálnej profylaktickej látky, V tomto zmysle môžu byť aj negatívne výsledky veľmi cenné pre komunitu v zdravotníctve a pre celú spoločnosť.Celý text tu: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7698683/ P.S. V tejto súvislosti mi napadlo, že podobná asociácia by mohla existovať aj s výskytom niektorých typov rakoviny, ako je napr. kolorektálny karcinóm, ktorého výskyt je v týchto krajinách tiež veľmi nízky. Samozrejme, asociácia ešte nie je dôkazom kauzality, pretože v patogenéze týchto chorôb môže hrať úlohu celá rada faktorov, ako je výživa, a pod. zdroj: https://www.facebook.com/MichalPijakMDPersonalizedPaleoNutrition/posts/136626171798144",None,None,None,0
"Lekár upozorňuje, že za nedostupnosťou Ivermektínu môže byť Jarčuškov „biznis“ s inými liekmi","IDE O STRACH Z IVERMECTINU ALEBO JARČUŠKOV BIZNIS S INÝM LIEKOM?Patológ Palkovič o tom, ako antibiotiká môžu zabiť COVID pacientovEXCERPT Z ČLÁNKUMinister Krajčí schválil použitie 5 000 ks balenia lieku Ivermectin na terapeutické použitie pre nemocnice 26.1. na polroka. Liek úspešne používajú v boji proti COVID chudobné krajiny. Existuje viac ako 59 klinických štúdií, ktoré preukázali jeho efektívnosť, že až o 80% zľahčuje priebeh pri včasnom použití. To však ministerstvo znemožnilo, keďže tento lacný liek ide primárne do nemocníc.Lenže ešte 17.12. schválil minister aj ďalší neregistrovaný liek na klinické použitie pre prevenciu a liečbu COVID-19 – POLYOXIDONIUM. Ide o liek firmy Petrovax, ktorý klinicky testuje a chce predávať na liečbu COVID-19 najbohatší Rus Vladimír Potanin. A klinické skúšky lieku pre COVID v Košiciach zastrešuje Prof. Pavol Jarčuška v Univerzitnej nemocnice L. Pasteura. Azda preto je pre média taký skeptický o Ivermektíne, keď zrejme on vsadil na iného koňa.MUDr. Michal Piják ešte pred COVID pandémiou uviedol Polyoxidonium ako príklad skorumpovanej medicíny v slovenskom zdravotníckom absurdistane. „Cena lieku je 95,- Eur, pacient dopláca 23,75 Eur, zvyšok hradí poisťovňa. Tento liek si v lekárni v Rusku kúpite za priemernú cenu 23,25 Eur voľnopredajne! Komu teda zdravotná poisťovňa hradí ten zvyšok 71,25 Eur?“zdroj: https://www.hlavnespravy.sk/ide-o-strach-z-ivermectinu-alebo-jarcuskov-biznis-s-inym-liekom-patolog-palkovic-o-tom-ako-antibiotika-mozu-zabit-covid-pacientov/2438064P.S. Občania, kedy sa konečne zobudíte? To vám je jedno, ako sa počas tejto údajne protikorupčnej vlády kšeftuje s liekmi? Ako je možné, že MZ SR schválilo Polyoxidonium, neregistrovaný liek na klinické použitie pre prevenciu a liečbu COVID-19? Ako je možné, že Polyoxidonium je súčasťou štandardnej liečby COVID-19 na pracovisku, kde pracuje SABAKA, ale ivermektín sa tam nenachádza? Viď tu:https://www.facebook.com/334939066589623/photos/a.2717583128325193/3686307554786074/Ako je možné, že Sabaka sa odvážil urobiť takú absurdnú vec, že podal na mňa sťažnosť na riaditeľstvo UNB, lebo som si dovolil zverejniť protokol, ktorý sa používa nielen na jeho pracovisku, ale aj iných klinikách ÚNB a zahájil proti mne na FB nechutnú ohováračskú a zosmiešňovaciu kampaň , čo bude mať ešte dohru na súde. To je také ťažké dopátrať sa, kto má v týchto špinavých kšeftoch prsty??? Čo robia mimovládne organizácie ako je Transparency International Slovakia? https://transparency.sk/en/vystupy/rebricky/?fbclid=IwAR24Hv505BwIb_CcDSOoGZVp6jRXSG6MRPthmEnpva1uF687R1A-yXJ_lH4zdroj: https://www.facebook.com/MichalPijakMDPersonalizedPaleoNutrition/posts/135972888530139",None,None,None,0
"V EÚ parlamente aj poslanci SMER-SD spolu s OĽANO, SaS, PS hlasovali za podporu LGBTI pochodov, financovania, adopcie….","Hlasovanie bolo ako reakcia na zákaz adopcie deti homosexuálom v Maďarsku. Taktiež reakcia na Poľsko, kde sa vytvárajú zóny bez LGBTI propagácie – v týchto zonach je zakázané organizovanie GAY pride a iných akcií na propagáciu LGBTI. Cieľom tejto deklarácie je vytvorenie slobody vo všetkých štátoch EÚ, kde bude zabezpečená propagácia LGBTI, podpora adopcie deti homosexuálmi.Prekvapili poslanci SMER-SD – Monika Beňová hlasovala za, taktiež OĽANO, Progresívne Slovensko, Spolu. Proti hlasoval Uhrík (Republika), Radačovský (RNS-Patriot), KDH.https://www.votewatch.eu/en/term9-declaration-of-the-eu-as-an-lgbtiq-freedom-zone-motion-for-resolution-vote-resolution-as-a-whole.htmlVyjadrenie Hojsíka (Progresívne Slovensko):Európsky parlament bude zajtra hlasovať o vyhlásení Európskej únie za LGBTI Freedom zónu",None,None,None,0
Strana Progresívne Slovensko,"Predsedníčka Irena Bihariová s Matušom Lenickým, alias B-KOMPLEX.Viacerí poslanci Progresívneho Slovenska – Martin Poliačik, Hojsík",None,None,None,0
"Advokátka Eva Mišíková, jej väzby a prípady…","Mišíková zastupovala aj Dobroslava Trnkuhttps://www.topky.sk/cl/10/1853301/Dalsia-rana-pre-Trnku–Opustila-ho-aj-zena–ktora-mu-mala-pomoct-z-problemovMišíková obhajovala v prípade zabitia chodcu aj Lipšica.Aktuálne zastupuje Vladimíra Pčolinského.https://www.cas.sk/clanok/1099641/zadrzany-pcolinsky-si-vybral-obhajkynu-zastupovat-ho-bude-dlhorocna-prokuratorka/Mišiková zastupuje aj Petra Košča, nazývaného pán X, ktorý figuruje nielen v Gorile.https://www.hlavnespravy.sk/byvaly-siskar-kosc-po-ktorom-patra-naka-nie-som-na-uteku-ani-na-tom-nemam-dovod/2482774",None,None,None,0
"V Taliansku očkovaných dvoma dávkami necelých 5%, tlačia na lekárov, ktorí sa nechcú očkovať","V Taliansku je plne očkovaných zatiaľ len 2,8 milióna občanov z cca 60 miliónovej populácie. Celkovo bolo podaných 8,7 milióna dávok vakcín.  Pribúda zdravotníkov a lekárov, ktorí sa odmietajú očkovať. Vláda, ale aj média na nich tlačia a nepriamo ich zastrašujú.Množstvo podaných dávok, podľa regiónov:zdroj: https://www.statista.com/statistics/1196406/number-of-covid-vaccine-doses-administered-in-italy-by-region/",None,None,None,0
"Lekár upozorňuje, že za vysokou úmrtnosťou môžu byť aj nemocnične nákazy v zanedbaných a starých nemocniciach","Spomínate na tie informácie o plesniach skoro v každej nemocnici. Naše nemocnice sú aj unikátom v nozokomiálnych infekciach. Tie sa vyskytujú najviac práve na oddeleniach, kde sa liečia COVID pacienti. Postavil alebo prerobil Matovič a jeho vláda nejakú nemocnicu? Prispeli k odstráneniu týchto plesni? Ja o tom neviem…Nemocničná nákaza, odborne nozokomiálna nákaza je prenosné ochorenie vonkajšieho alebo vnútorného pôvodu, ktoré vzniklo v súvislosti s pobytom osôb v zdravotníckom zariadení. Za nemocničnú nákazu sa považuje aj nákaza, ktorá sa s ohľadom na svoj inkubačný čas prejaví po prepustení pacienta zo zdravotníckeho zariadenia alebo po jeho preložení do iného zdravotníckeho zariadenia.https://sk.wikipedia.org/wiki/Nemocni%C4%8Dn%C3%A1_n%C3%A1kazaSíce má nezmyselne personál na sebe celý deň skafander, ale či dodržiava hygienické opatrenia je veľkou otázkou…z informácií, čo mám..tak nie… Pacienti, ktorí zomierajú v nemocniciach na COVID zomierajú vo veľkej miere na nozokomiálne infekcie, pričom v prepúštacej správe sa to do záveru ani nespomenie… a niektoré nozkomiálne infekcie sú také odolné, že neexistuje na ne liek…Nemyslím si, že je náhoda, že Slovensko bolo vybraté ako referenčná krajina na očkovanie. Niekto proste rátal, že tu bude najviac ľudí zomierať, občania budú najviac vystrašení, že sa dajú hromadne očkovať…z časti sa podarilo, mnohí už začínajú otvárať oči…https://kosice.korzar.sme.sk/c/22126341/plesne-v-nemocniciach-pellegrini-ostal-zhrozeny-kosickej-posiela-peniaze.htmlTu je vysvetlená príčina, prečo sa o tom nehovorí…lebo sa nediagnostikujú:) čo sa nezisťuje…to nie je … smutné… a to môžem potvrdiť, že zisťovanie nozokomiálnych infekcií a hlásenie sa na Slovensku výrazne zanedbáva.http://www.i-health.sk/inekomentare/1937_v-slovenskych-nemocniciach-ako-keby-ani-nevznikali-nemocnicne-nakazy-je-to-vsak-klamVýskyt nahlasených nozokomiálnych (v nemocnici získaných, šíriacich sa) nákaz bol na Slovensku na úrovni ročnej úmrtnosti na COVID. COVID oslabí imunitný systém a keď pacient dostane nozokomiálnu infekciu, tak zväčša je po vás… nehovoriac o tých unikátoch na Slovensku, že človek ide do nemocnice COVID negatívny a odchádza pozitívny…https://www.npz.sk/sites/npz/Stranky/NpzArticles/2017_05/Nemocnicne_nakazy_u_nas_rocne_potrapia_tisicky_pacientov,_nahlasenych_je_len_zlomok.aspx?did=6&sdid=81&tuid=0&A prečo na Slovensku prestali obvodní lekári a špecialisti vykonávať svoju prácu a povinnosť? Ked zakonšpirujeme, tak vychádza z toho jediný dôvod…cieľ dostať, čo najviac ľudí do pochybných a nefunkčných nemocníc s nedostatkom personálu… pritom keby pacient nejde do nemocnice, nedostane nozokomiálnu infekciu a má podstatne vyššiu šancu na prežitie… a ešte samozrejme treba zarátať aj infekcie z rúšok a respirátorov ľudí, ktorí ich nosia dlhšie ako 8h…zdroj: fb/mudr. radoslav čičala",None,None,None,0
"Koľko ľudí je očkovaných na COVID-19, počty podľa štátov","Tu sa to aktualizuje: https://www.lefigaro.fr/sciences/vaccin-contre-le-covid-19-ou-en-est-la-france-par-rapport-a-ses-voisins-20210125žltou je zobrazené kompletné očkovanie (2 dávkami), modrou nekompletné (podaná len jedna dávka)",None,None,None,0
